date;date;parcelle;plot ;modality;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;Nb_larves;h_tige_f1;Elongation;piqure;pollen_beetle;Tortuotype;Tige_A;Tige_B;Tige_C;Tige_eclate;Buissonnante;nb_ramification
;2024-03-14;2023- P3;1;OSR + ART;19;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + ART;20;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;1;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;2;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;3;;;;36;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;4;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;5;;;;24;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;11;;;;24;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;12;;;;41;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;13;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;14;;;;63;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;15;;;;53;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;16;;;;62;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;17;;;;59;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;18;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;19;;;;59;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + SFB;20;;;;41;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;1;;;;59;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;2;;;;62;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;3;;;;75;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;4;;;;69;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;5;;;;63;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;11;;;;64;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;12;;;;64;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;13;;;;63;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;14;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;15;;;;67;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;16;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;17;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;18;;;;31;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;19;;;;67;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR;20;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;1;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;2;;;;56;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;3;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;4;;;;63;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;5;;;;66;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;11;;;;69;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;12;;;;83;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;13;;;;82;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;14;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;15;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;16;;;;71;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;17;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;18;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;19;;;;70;;;;;;;;;;;;;;
;2024-03-14;2023- P3;1;OSR + WFB;20;;;;67;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;1;;;;71;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;2;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;3;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;4;;;;72;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;5;;;;41;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;11;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;12;;;;59;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;13;;;;59;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;14;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;15;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;16;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;17;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;18;;;;63;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;19;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR;20;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;1;;;;34;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;2;;;;41;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;3;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;4;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;5;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;11;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;12;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;13;;;;35;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;14;;;;31;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;15;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;16;;;;30;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;17;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;18;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;19;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + ART;20;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;1;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;2;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;3;;;;73;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;4;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;5;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;11;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;12;;;;68;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;13;;;;67;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;14;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;15;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;16;;;;81;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;17;;;;67;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;18;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;19;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + SFB;20;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;1;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;2;;;;27;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;3;;;;62;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;4;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;5;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;11;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;12;;;;62;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;13;;;;68;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;14;;;;62;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;15;;;;38;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;16;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;17;;;;25;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;18;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;19;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;2;OSR + WFB;20;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;1;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;2;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;3;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;4;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;5;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;11;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;12;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;13;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;14;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;15;;;;56;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;16;;;;56;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;17;;;;53;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;18;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;19;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR;20;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;1;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;2;;;;66;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;3;;;;75;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;4;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;5;;;;69;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;11;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;12;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;13;;;;75;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;14;;;;67;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;15;;;;75;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;16;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;17;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;18;;;;64;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;19;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + WFB;20;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;1;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;2;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;3;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;4;;;;38;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;5;;;;49;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;11;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;12;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;13;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;14;;;;64;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;15;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;16;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;17;;;;18;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;18;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;19;;;;17;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + SFB;20;;;;76;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;1;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;2;;;;62;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;3;;;;49;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;4;;;;41;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;5;;;;59;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;11;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;12;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;13;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;14;;;;20;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;15;;;;27;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;16;;;;21;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;17;;;;29;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;18;;;;29;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;19;;;;21;;;;;;;;;;;;;;
;2024-03-14;2023- P3;3;OSR + ART;20;;;;20;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;1;;;;30;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;2;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;3;;;;33;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;4;;;;56;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;5;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;11;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;12;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;13;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;14;;;;30;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;15;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;16;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;17;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;18;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;19;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + SFB;20;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;1;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;2;;;;56;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;3;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;4;;;;49;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;5;;;;56;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;11;;;;69;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;12;;;;37;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;13;;;;38;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;14;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;15;;;;65;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;16;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;17;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;18;;;;38;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;19;;;;37;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + WFB;20;;;;20;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;1;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;2;;;;29;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;3;;;;37;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;4;;;;33;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;5;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;11;;;;31;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;12;;;;35;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;13;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;14;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;15;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;16;;;;36;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;17;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;18;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;19;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR;20;;;;49;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;1;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;2;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;3;;;;58;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;4;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;5;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;11;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;12;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;13;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;14;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;15;;;;55;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;16;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;17;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;18;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;19;;;;28;;;;;;;;;;;;;;
;2024-03-14;2023- P3;4;OSR + ART;20;;;;70;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;1;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;2;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;3;;;;53;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;4;;;;34;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;5;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;11;;;;22;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;12;;;;70;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;13;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;14;;;;79;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;15;;;;78;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;16;;;;79;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;17;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;18;;;;66;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;19;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + SFB;20;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;1;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;2;;;;60;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;3;;;;63;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;4;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;5;;;;57;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;11;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;12;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;13;;;;32;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;14;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;15;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;16;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;17;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;18;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;19;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + ART;20;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;1;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;2;;;;20;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;3;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;4;;;;70;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;5;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;11;;;;41;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;12;;;;68;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;13;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;14;;;;34;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;15;;;;43;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;16;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;17;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;18;;;;51;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;19;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR;20;;;;30;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;1;;;;36;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;2;;;;50;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;3;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;4;;;;61;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;5;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;11;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;12;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;13;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;14;;;;42;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;15;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;16;;;;45;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;17;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;18;;;;47;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;19;;;;24;;;;;;;;;;;;;;
;2024-03-14;2023- P3;5;OSR + WFB;20;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;1;;;;16;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;2;;;;19;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;3;;;;27;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;4;;;;25;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;5;;;;31;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;11;;;;29;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;12;;;;31;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;13;;;;35;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;14;;;;32;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;15;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;16;;;;40;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;17;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;18;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;19;;;;27;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR;20;;;;15;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;1;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;2;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;3;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;4;;;;53;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;5;;;;54;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;11;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;12;;;;44;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;13;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;14;;;;52;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;15;;;;46;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;16;;;;39;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;17;;;;30;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;18;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;19;;;;48;;;;;;;;;;;;;;
;2024-03-14;2023- P3;6;OSR + ART;20;;;;37;;;;;;;;;;;;;;
